TS,MMDDYY,hhmmss,Temp_degC,Scond_us_cm,Sal_ppt,Depth_m,Battery volts,NAVD88 depth m
2/16/2019 17:30,2/16/2019,183038,11.70533,12.49667,7.191334,0.5556,12.29526,0.0916
2/16/2019 18:00,2/16/2019,190038,11.694,12.57267,7.238665,0.5474001,12.27763,0.0834001
2/16/2019 18:30,2/16/2019,193038,11.608,12.584,7.243332,0.5541334,12.26,0.0901334
2/16/2019 19:00,2/16/2019,200038,11.63133,12.652,7.286001,0.5542001,12.29694,0.0902001
2/16/2019 19:30,2/16/2019,203038,11.592,12.672,7.300001,0.5513334,12.27847,0.0873334
2/16/2019 20:00,2/16/2019,210038,11.50467,12.68,7.300001,0.5506,12.26,0.0866
2/16/2019 20:30,2/16/2019,213038,11.42933,12.68733,7.308666,0.5430667,12.32716,0.0790667
2/16/2019 21:00,2/16/2019,220038,11.31267,12.62067,7.266,0.5251333,12.5387,0.0611333
2/16/2019 21:30,2/16/2019,223038,11.25867,12.49,7.184,0.5023333,12.53702,0.0383333
2/16/2019 22:00,2/16/2019,230038,11.18467,12.446,7.156001,0.4902667,12.53534,0.0262667
2/16/2019 22:30,2/16/2019,233038,11.20667,12.49,7.183333,0.4828667,12.53366,0.0188667
2/16/2019 23:00,2/17/2019,235838,11.184,12.49933,7.188666,0.476,12.5303,0.012
2/16/2019 23:30,2/17/2019,3038,11.188,12.55533,7.224,0.479,12.52946,0.015
2/17/2019 0:00,2/17/2019,10038,11.16867,12.62,7.264666,0.4819334,12.52779,0.0179334
2/17/2019 0:30,2/17/2019,13038,11.09,12.618,7.262667,0.4697333,12.52443,0.0057333
2/17/2019 1:00,2/17/2019,20038,11.04333,12.59067,7.245333,0.4607334,12.52359,-0.0032666
2/17/2019 1:30,2/17/2019,23038,11.00067,12.59534,7.248666,0.4656,12.52191,0.0016
2/17/2019 2:00,2/17/2019,30038,10.97467,12.622,7.263999,0.4802667,12.52107,0.0162667
2/17/2019 2:30,2/17/2019,33038,10.88267,12.64067,7.274665,0.4966666,12.51519,0.0326666
2/17/2019 3:00,2/17/2019,40038,10.952,12.62,7.261332,0.5053334,12.51603,0.0413334
2/17/2019 3:30,2/17/2019,43038,10.86867,12.71533,7.320668,0.4993334,12.51352,0.0353334
2/17/2019 4:00,2/17/2019,50038,10.64533,12.742,7.335333,0.5000666,12.51184,0.0360666
2/17/2019 4:30,2/17/2019,53038,10.612,12.75533,7.342666,0.5110667,12.51016,0.0470667
2/17/2019 5:00,2/17/2019,60038,10.524,12.776,7.356667,0.5306,12.51016,0.0666
2/17/2019 5:30,2/17/2019,63038,10.50667,12.81667,7.380666,0.5386,12.51352,0.0746
2/17/2019 6:00,2/17/2019,70038,10.54733,12.87267,7.416667,0.5368668,12.51184,0.0728668
2/17/2019 6:30,2/17/2019,73038,10.502,12.92867,7.450666,0.5329334,12.26,0.0689334
2/17/2019 7:00,2/17/2019,80038,10.49,12.984,7.485332,0.538,12.25161,0.074
2/17/2019 7:30,2/17/2019,83038,10.48867,12.99933,7.494666,0.5595999,12.30533,0.0955999
2/17/2019 8:00,2/17/2019,90038,10.44667,13.024,7.510002,0.5740001,12.39431,0.1100001
2/17/2019 8:30,2/17/2019,93038,10.45933,13.03333,7.513999,0.5734,12.42957,0.1094
2/17/2019 9:00,2/17/2019,100038,10.44867,13.05,7.524,0.5802667,12.65034,0.1162667
2/17/2019 9:30,2/17/2019,103038,10.40867,13.05867,7.529999,0.6010666,13.44529,0.1370666
2/17/2019 10:00,2/17/2019,110038,10.41333,13.05533,7.529999,0.6168,13.38737,0.1528
2/17/2019 10:30,2/17/2019,113038,10.49333,13.05,7.529999,0.6184667,13.35631,0.1544667
2/17/2019 11:00,2/17/2019,120038,10.60667,13.05267,7.528666,0.6264667,13.35547,0.1624667
2/17/2019 11:30,2/17/2019,123038,10.76933,13.04266,7.519999,0.6398,13.35127,0.1758
2/17/2019 12:00,2/17/2019,130038,10.88,13.05467,7.530667,0.641,13.32273,0.177
2/17/2019 12:30,2/17/2019,133038,10.922,13.06133,7.536667,0.6292667,13.15653,0.1652667
2/17/2019 13:00,2/17/2019,140038,10.912,13.07467,7.544668,0.6110001,12.92232,0.1470001
2/17/2019 13:30,2/17/2019,143038,10.90933,13.07933,7.549334,0.5956667,12.83082,0.1316667
2/17/2019 14:00,2/17/2019,150038,10.98,13.07933,7.549334,0.5784667,12.75359,0.1144667
2/17/2019 14:30,2/17/2019,153038,11.144,11.86933,6.802666,0.5684,12.63439,0.1044
2/17/2019 15:00,2/17/2019,160038,11.16267,10.42667,5.915334,0.5513334,12.70491,0.0873334
2/17/2019 15:30,2/17/2019,163038,11.11267,11.05333,6.298667,0.5304,12.64447,0.0664
2/17/2019 16:00,2/17/2019,170038,11.018,11.712,6.701334,0.5143334,12.65454,0.0503334
2/17/2019 16:30,2/17/2019,173038,10.78733,12.61533,7.259333,0.5104001,12.70827,0.0464001
2/17/2019 17:00,2/17/2019,180038,10.78467,12.912,7.442,0.5244,12.53618,0.0604
2/17/2019 17:30,2/17/2019,183038,10.844,12.978,7.482667,0.5636,12.5706,0.0996
2/17/2019 18:00,2/17/2019,190038,10.91733,12.57733,7.235334,0.6136667,12.4749,0.1496667
2/17/2019 18:30,2/17/2019,193038,10.872,12.34733,7.092,0.6574001,12.45308,0.1934001
2/17/2019 19:00,2/17/2019,200038,10.82467,12.31533,7.073333,0.6569332,12.48917,0.1929332
2/17/2019 19:30,2/17/2019,203038,10.80133,12.44133,7.149333,0.6276,12.42286,0.1636
2/17/2019 20:00,2/17/2019,210038,10.762,12.31933,7.074667,0.6008667,12.37417,0.1368667
2/17/2019 20:30,2/17/2019,213038,10.73,12.35933,7.098666,0.6080666,12.45308,0.1440666
2/17/2019 21:00,2/17/2019,220038,10.708,12.34,7.089999,0.6312667,12.61089,0.1672667
2/17/2019 21:30,2/17/2019,223038,10.72133,12.29134,7.057334,0.6235333,12.60753,0.1595333
2/17/2019 22:00,2/17/2019,230038,10.69867,12.29067,7.057333,0.584,12.59242,0.12
2/17/2019 22:30,2/17/2019,233038,10.67867,12.19133,6.994667,0.5682667,12.58739,0.1042667
2/17/2019 23:00,2/18/2019,235838,10.70267,11.74933,6.724,0.5791333,12.58906,0.1151333
2/17/2019 23:30,2/18/2019,3038,10.71933,11.09267,6.318666,0.5866,12.57983,0.1226
2/18/2019 0:00,2/18/2019,10038,10.744,10.1282,5.732667,0.5700666,12.57228,0.1060666
2/18/2019 0:30,2/18/2019,13038,10.754,10.00507,5.657333,0.5436,12.57312,0.0796
2/18/2019 1:00,2/18/2019,20038,10.74867,10.07866,5.702001,0.5222667,12.56976,0.0582667
2/18/2019 1:30,2/18/2019,23038,10.75667,10.17333,5.760666,0.5189334,12.56136,0.0549334
2/18/2019 2:00,2/18/2019,30038,10.75333,10.35067,5.868,0.5174001,12.55381,0.0534001
2/18/2019 2:30,2/18/2019,33038,10.76667,10.58067,6.008,0.5052,12.55801,0.0412
2/18/2019 3:00,2/18/2019,40038,10.76267,10.72733,6.098,0.4894,12.55717,0.0254
2/18/2019 3:30,2/18/2019,43038,10.77667,10.91,6.208666,0.4837334,12.55297,0.0197334
2/18/2019 4:00,2/18/2019,50038,10.756,10.80133,6.142667,0.4843334,12.54206,0.0203334
2/18/2019 4:30,2/18/2019,53038,10.682,11.42533,6.524667,0.462,12.54457,-0.002
2/18/2019 5:00,2/18/2019,60038,10.7,11.66933,6.674,0.4270667,12.54038,-0.0369333
2/18/2019 5:30,2/18/2019,63038,10.668,11.686,6.684667,0.4132,12.5387,-0.0508
2/18/2019 6:00,2/18/2019,70038,10.676,11.566,6.609334,0.3984666,12.53702,-0.0655334
2/18/2019 6:30,2/18/2019,73038,10.67267,11.39867,6.506667,0.3864,12.27763,-0.0776
2/18/2019 7:00,2/18/2019,80038,10.67867,11.45,6.539334,0.3872,12.25329,-0.0768
2/18/2019 7:30,2/18/2019,83038,10.72133,11.584,6.62,0.4662,12.31205,0.0022
2/18/2019 8:00,2/18/2019,90038,10.67933,11.63733,6.654666,0.5904667,12.25497,0.1264667
2/18/2019 8:30,2/18/2019,93038,10.68133,11.80667,6.757334,0.6631334,12.29862,0.1991334
2/18/2019 9:00,2/18/2019,100038,10.70733,11.80667,6.758666,0.6114,12.25916,0.1474
2/18/2019 9:30,2/18/2019,103038,10.70733,11.64267,6.657999,0.5098667,12.41782,0.0458667
2/18/2019 10:00,2/18/2019,110038,10.738,11.642,6.656667,0.491,12.45224,0.027
2/18/2019 10:30,2/18/2019,113038,10.774,11.79867,6.753999,0.5942667,12.29526,0.1302667
2/18/2019 11:00,2/18/2019,120038,10.79067,11.82267,6.769999,0.6567333,12.35066,0.1927333
2/18/2019 11:30,2/18/2019,123037,10.85667,11.79067,6.748666,0.6471999,12.58067,0.1831999
2/18/2019 12:00,2/18/2019,130037,11.11733,11.64333,6.660001,0.5897333,13.25222,0.1257333
2/18/2019 12:30,2/18/2019,133037,11.3,11.588,6.628667,0.5468,13.21193,0.0828
2/18/2019 13:00,2/18/2019,140037,11.54867,11.636,6.659333,0.5448666,13.20605,0.0808666
2/18/2019 13:30,2/18/2019,143037,11.85533,11.66467,6.68,0.5712001,13.19934,0.1072001
2/18/2019 14:00,2/18/2019,150037,12.124,11.54133,6.602,0.5855333,13.20353,0.1215333
2/18/2019 14:30,2/18/2019,153037,12.304,11.40333,6.520668,0.5870667,13.21025,0.1230667
2/18/2019 15:00,2/18/2019,160037,12.41133,11.38467,6.508,0.5728666,13.22536,0.1088666
2/18/2019 15:30,2/18/2019,163037,12.504,11.29933,6.457332,0.5508,12.96513,0.0868
2/18/2019 16:00,2/18/2019,170037,12.66867,11.32733,6.473334,0.5303333,12.78969,0.0663333
2/18/2019 16:30,2/18/2019,173037,12.75533,11.40067,6.518666,0.5206,12.73764,0.0566
2/18/2019 17:00,2/18/2019,180037,12.73067,11.502,6.579334,0.5219333,12.69651,0.0579333
2/18/2019 17:30,2/18/2019,183037,12.678,11.46733,6.560668,0.5232667,12.61425,0.0592667
2/18/2019 18:00,2/18/2019,190037,12.604,11.44733,6.549334,0.5212667,12.53114,0.0572667
2/18/2019 18:30,2/18/2019,193037,12.56,11.38667,6.509334,0.5150666,12.49001,0.0510666
2/18/2019 19:00,2/18/2019,200037,12.518,11.378,6.504668,0.5090666,12.49673,0.0450666
2/18/2019 19:30,2/18/2019,203037,12.47933,11.37667,6.500667,0.5088,12.47826,0.0448
2/18/2019 20:00,2/18/2019,210037,12.37,11.39,6.510667,0.5018666,12.42789,0.0378666
2/18/2019 20:30,2/18/2019,213037,12.19067,11.50533,6.580667,0.4922,12.49337,0.0282
2/18/2019 21:00,2/18/2019,220037,12.102,11.53867,6.602,0.4796667,12.65622,0.0156667
2/18/2019 21:30,2/18/2019,223037,11.96333,11.58667,6.630666,0.4814667,12.6495,0.0174667
2/18/2019 22:00,2/18/2019,230037,11.86133,11.616,6.648667,0.4814,12.64363,0.0174
2/18/2019 22:30,2/18/2019,233037,11.776,11.662,6.678,0.4861333,12.63775,0.0221333
2/18/2019 23:00,2/19/2019,235837,11.66733,11.66533,6.676666,0.5195333,12.62936,0.0555333
2/18/2019 23:30,2/19/2019,3037,11.53733,11.684,6.687334,0.566,12.62768,0.102
2/19/2019 0:00,2/19/2019,10037,11.43733,11.71733,6.708,0.5912,12.62432,0.1272
2/19/2019 0:30,2/19/2019,13037,11.37733,11.77333,6.742667,0.58,12.61928,0.116
2/19/2019 1:00,2/19/2019,20037,11.32267,11.80067,6.759334,0.5865334,12.60837,0.1225334
2/19/2019 1:30,2/19/2019,23037,11.26534,11.8,6.757334,0.6094,12.60417,0.1454
2/19/2019 2:00,2/19/2019,30037,11.432,11.754,6.730001,0.6270667,12.60082,0.1630667
2/19/2019 2:30,2/19/2019,33037,11.43333,11.74133,6.723334,0.6379334,12.6025,0.1739334
2/19/2019 3:00,2/19/2019,40037,11.46733,11.72866,6.714,0.6331333,12.5941,0.1691333
2/19/2019 3:30,2/19/2019,43037,11.43133,11.73867,6.720667,0.6393334,12.58906,0.1753334
2/19/2019 4:00,2/19/2019,50037,11.33333,11.752,6.730001,0.6449333,12.58487,0.1809333
2/19/2019 4:30,2/19/2019,53037,11.24133,11.78533,6.749333,0.6467999,12.58235,0.1827999
2/19/2019 5:00,2/19/2019,60037,11.19933,11.884,6.81,0.631,12.57479,0.167
2/19/2019 5:30,2/19/2019,63037,11.146,11.962,6.857334,0.6108,12.56892,0.1468
2/19/2019 6:00,2/19/2019,70037,11.034,11.98267,6.870001,0.5994,12.56556,0.1354
2/19/2019 6:30,2/19/2019,73037,10.96333,11.99867,6.877999,0.5993999,12.30701,0.1353999
2/19/2019 7:00,2/19/2019,80037,10.89667,12.096,6.938666,0.6042668,12.31037,0.1402668
2/19/2019 7:30,2/19/2019,83037,10.89267,12.14333,6.969334,0.6142667,12.32212,0.1502667
2/19/2019 8:00,2/19/2019,90037,10.88867,12.15533,6.973334,0.6185333,12.89378,0.1545333
2/19/2019 8:30,2/19/2019,93037,10.84333,12.16333,6.980001,0.6183334,13.13218,0.1543334
2/19/2019 9:00,2/19/2019,100037,10.82133,12.16133,6.980001,0.6178,13.12043,0.1538
2/19/2019 9:30,2/19/2019,103037,10.842,12.158,6.977334,0.6165333,13.41675,0.1525333
2/19/2019 10:00,2/19/2019,110037,10.90866,12.15534,6.975335,0.6093333,13.37226,0.1453333
2/19/2019 10:30,2/19/2019,113037,10.98067,12.15267,6.972667,0.6089333,13.36303,0.1449333
2/19/2019 11:00,2/19/2019,120037,11.04,12.18,6.990666,0.6198,13.19178,0.1558
2/19/2019 11:30,2/19/2019,123037,10.97467,12.22533,7.019332,0.626,13.38989,0.162
2/19/2019 12:00,2/19/2019,130037,10.94667,12.22067,7.019999,0.6302,13.1666,0.1662
2/19/2019 12:30,2/19/2019,133037,10.976,12.21867,7.013999,0.6336667,12.97772,0.1696667
2/19/2019 13:00,2/19/2019,140037,10.958,12.234,7.024,0.6253999,13.08433,0.1613999
2/19/2019 13:30,2/19/2019,143037,10.93467,12.22667,7.018666,0.621,13.29923,0.157
2/19/2019 14:00,2/19/2019,150037,11.02067,12.222,7.014666,0.6350667,13.09608,0.1710667
2/19/2019 14:30,2/19/2019,153037,11.06133,12.256,7.037333,0.6453332,12.81571,0.1813332
2/19/2019 15:00,2/19/2019,160037,11.06667,12.29267,7.060667,0.6426001,12.70659,0.1786001
2/19/2019 15:30,2/19/2019,163037,11.018,12.32467,7.08,0.6354001,12.7368,0.1714001
2/19/2019 16:00,2/19/2019,170037,10.98533,12.348,7.095333,0.6378,12.61257,0.1738
2/19/2019 16:30,2/19/2019,173037,10.94533,12.36733,7.105333,0.6442667,12.59074,0.1802667
2/19/2019 17:00,2/19/2019,180037,10.87333,12.38733,7.119333,0.6447334,12.54709,0.1807334
2/19/2019 17:30,2/19/2019,183037,10.81266,12.39867,7.126,0.6414667,12.50176,0.1774667
2/19/2019 18:00,2/19/2019,190037,10.76,12.41733,7.136,0.6269333,12.50344,0.1629333
2/19/2019 18:30,2/19/2019,193037,10.69067,12.42,7.137333,0.619,12.45979,0.155
2/19/2019 19:00,2/19/2019,200037,10.61867,12.41533,7.132666,0.6194667,12.45224,0.1554667
2/19/2019 19:30,2/19/2019,203037,10.544,12.42467,7.137334,0.6189334,12.44048,0.1549334
2/19/2019 20:00,2/19/2019,210037,10.48933,12.42667,7.139999,0.6276001,12.42537,0.1636001
2/19/2019 20:30,2/19/2019,213037,10.496,12.41933,7.134666,0.6398,12.46986,0.1758
2/19/2019 21:00,2/19/2019,220037,10.40467,12.44533,7.150667,0.6384,12.66461,0.1744
2/19/2019 21:30,2/19/2019,223037,10.354,12.42467,7.14,0.6205333,12.65706,0.1565333
2/19/2019 22:00,2/19/2019,230037,10.30133,12.43333,7.142,0.5961333,12.64866,0.1321333
2/19/2019 22:30,2/19/2019,233037,10.244,12.41,7.127335,0.5957333,12.64615,0.1317333
2/19/2019 23:00,2/20/2019,235837,10.172,12.37067,7.102667,0.6245999,12.63859,0.1605999
2/19/2019 23:30,2/20/2019,3037,10.10467,12.42466,7.136666,0.6303334,12.63272,0.1663334
2/20/2019 0:00,2/20/2019,10037,10.06267,12.43867,7.140666,0.6147999,12.62768,0.1507999
2/20/2019 0:30,2/20/2019,13037,10.00667,12.45267,7.151334,0.6046,12.62096,0.1406
2/20/2019 1:00,2/20/2019,20037,9.939334,12.43867,7.143333,0.6004001,12.61761,0.1364001
2/20/2019 1:30,2/20/2019,23037,9.884,12.42667,7.135999,0.5841333,12.61089,0.1201333
2/20/2019 2:00,2/20/2019,30037,9.842,12.412,7.129999,0.5542,12.60921,0.0902
2/20/2019 2:30,2/20/2019,33037,9.776668,12.4,7.117333,0.5506,12.6025,0.0866
2/20/2019 3:00,2/20/2019,40037,9.747334,12.39133,7.112,0.5874667,12.59746,0.1234667
2/20/2019 3:30,2/20/2019,43037,9.718664,12.462,7.154666,0.6248666,12.59074,0.1608666
2/20/2019 4:00,2/20/2019,50037,9.658667,12.492,7.170667,0.6439334,12.59242,0.1799334
2/20/2019 4:30,2/20/2019,53037,9.680001,12.506,7.181333,0.6500667,12.5899,0.1860667
2/20/2019 5:00,2/20/2019,60037,9.693334,12.54933,7.208,0.6479333,12.58739,0.1839333
2/20/2019 5:30,2/20/2019,63037,9.676,12.58867,7.233333,0.6544001,12.58403,0.1904001
2/20/2019 6:00,2/20/2019,70037,9.658001,12.61133,7.242665,0.6468,12.57731,0.1828
2/20/2019 6:30,2/20/2019,73037,9.640666,12.63533,7.262666,0.6354,12.27511,0.1714
2/20/2019 7:00,2/20/2019,80037,9.613333,12.64267,7.265999,0.6394666,12.29946,0.1754666
2/20/2019 7:30,2/20/2019,83037,9.571334,12.66867,7.281333,0.6691999,12.25413,0.2051999
2/20/2019 8:00,2/20/2019,90037,9.566,12.73733,7.323999,0.7174667,12.25665,0.2534667
2/20/2019 8:30,2/20/2019,93037,9.626666,12.75933,7.337333,0.7441334,12.29694,0.2801334
2/20/2019 9:00,2/20/2019,100037,9.657334,12.75933,7.339998,0.7357333,12.34731,0.2717333
2/20/2019 9:30,2/20/2019,103037,9.660001,12.76,7.339998,0.7189333,12.33723,0.2549333
2/20/2019 10:00,2/20/2019,110037,9.638667,12.76267,7.34,0.7246001,12.31541,0.2606001
2/20/2019 10:30,2/20/2019,113037,9.674,12.75933,7.338666,0.7504,12.41278,0.2864
2/20/2019 11:00,2/20/2019,120037,9.669999,12.758,7.335999,0.7707333,12.48749,0.3067333
2/20/2019 11:30,2/20/2019,123037,9.684001,12.74733,7.330001,0.7538,12.66293,0.2898
2/20/2019 12:00,2/20/2019,130037,9.716,12.74,7.326667,0.7332667,12.60837,0.2692667
2/20/2019 12:30,2/20/2019,133037,9.765333,12.72667,7.32,0.7236665,12.84761,0.2596665
2/20/2019 13:00,2/20/2019,140037,9.86,12.71533,7.313333,0.7178667,13.02389,0.2538667
2/20/2019 13:30,2/20/2019,143037,9.928,12.70467,7.309334,0.7112667,12.85936,0.2472667
2/20/2019 14:00,2/20/2019,150037,9.962667,12.70467,7.306665,0.7035334,12.70827,0.2395334
2/20/2019 14:30,2/20/2019,153037,9.993332,12.72267,7.317332,0.6795334,12.81907,0.2155334
2/20/2019 15:00,2/20/2019,160037,10.08467,12.73267,7.324667,0.6515333,12.86272,0.1875333
2/20/2019 15:30,2/20/2019,163037,10.16267,12.73266,7.328001,0.6302,12.71162,0.1662
2/20/2019 16:00,2/20/2019,170037,10.184,12.738,7.329335,0.6166666,12.6495,0.1526666
2/20/2019 16:30,2/20/2019,173037,10.22667,12.75,7.339332,0.6020666,12.61089,0.1380666
2/20/2019 17:00,2/20/2019,180037,10.292,12.73933,7.330001,0.5846667,12.45643,0.1206667
2/20/2019 17:30,2/20/2019,183037,10.35333,12.74,7.330001,0.5743333,12.33975,0.1103333
2/20/2019 18:00,2/20/2019,190037,10.472,12.72,7.320666,0.5686666,12.32548,0.1046666
2/20/2019 18:30,2/20/2019,193037,10.498,12.71334,7.318666,0.5647334,12.26336,0.1007334
2/20/2019 19:00,2/20/2019,200037,10.58,12.69733,7.307334,0.5534,12.25413,0.0894
2/20/2019 19:30,2/20/2019,203037,10.64333,12.68,7.299335,0.5411333,12.26168,0.0771333
2/20/2019 20:00,2/20/2019,210037,10.662,12.66267,7.288,0.5488667,12.26168,0.0848667
2/20/2019 20:30,2/20/2019,213037,10.76133,12.618,7.259334,0.5733332,12.26252,0.1093332
2/20/2019 21:00,2/20/2019,220037,10.794,12.60733,7.253333,0.5789333,12.51771,0.1149333
2/20/2019 21:30,2/20/2019,223037,10.84933,12.64666,7.277999,0.5622666,12.51352,0.0982666
2/20/2019 22:00,2/20/2019,230037,10.858,12.64333,7.275332,0.549,12.51016,0.085
2/20/2019 22:30,2/20/2019,233037,10.81667,12.62667,7.265334,0.566,12.5068,0.102
2/20/2019 23:00,2/21/2019,235837,10.72267,12.646,7.278,0.5818,12.50344,0.1178
2/20/2019 23:30,2/21/2019,3037,10.814,12.61733,7.259333,0.5676,12.50344,0.1036
2/21/2019 0:00,2/21/2019,10037,10.56933,12.036,6.898667,0.5412,12.50176,0.0772
2/21/2019 0:30,2/21/2019,13037,10.54333,11.868,6.795999,0.5386,12.50008,0.0746
2/21/2019 1:00,2/21/2019,20037,10.59,11.99267,6.872001,0.5691999,12.49757,0.1051999
2/21/2019 1:30,2/21/2019,23037,10.36733,11.558,6.604667,0.5858667,12.49505,0.1218667
2/21/2019 2:00,2/21/2019,30037,10.40133,11.648,6.659333,0.5927333,12.49337,0.1287333
2/21/2019 2:30,2/21/2019,33037,10.43,11.70467,6.695333,0.5923334,12.49505,0.1283334
2/21/2019 3:00,2/21/2019,40037,10.438,11.68267,6.681333,0.59,12.49085,0.126
2/21/2019 3:30,2/21/2019,43037,10.38667,11.48867,6.560667,0.5891333,12.48246,0.1251333
2/21/2019 4:00,2/21/2019,50037,10.31533,11.24333,6.410001,0.5824,12.48497,0.1184
2/21/2019 4:30,2/21/2019,53037,10.30733,11.19,6.378,0.5643333,12.48413,0.1003333
2/21/2019 5:00,2/21/2019,60037,10.31133,11.18,6.37,0.5282667,12.48497,0.0642667
2/21/2019 5:30,2/21/2019,63037,10.304,11.10133,6.323334,0.4926667,12.48833,0.0286667
2/21/2019 6:00,2/21/2019,70037,10.29267,11.01333,6.269333,0.4941334,12.47994,0.0301334
2/21/2019 6:30,2/21/2019,73037,10.28,10.996,6.258001,0.5091333,12.23818,0.0451333
2/21/2019 7:00,2/21/2019,80037,10.28267,11.00467,6.263333,0.5206667,12.22055,0.0566667
2/21/2019 7:30,2/21/2019,83037,10.292,10.98,6.248,0.523,12.25161,0.059
2/21/2019 8:00,2/21/2019,90037,10.322,11.00733,6.264667,0.5184,12.38844,0.0544
2/21/2019 8:30,2/21/2019,93037,10.35933,10.99667,6.259334,0.5345333,12.34395,0.0705333
2/21/2019 9:00,2/21/2019,100037,10.37867,10.97667,6.247333,0.5581333,12.4514,0.0941333
2/21/2019 9:30,2/21/2019,103037,10.40667,10.964,6.239333,0.5524666,12.40607,0.0884666
2/21/2019 10:00,2/21/2019,110037,10.538,10.85667,6.174,0.525,12.44552,0.061
2/21/2019 10:30,2/21/2019,113037,10.60533,10.92467,6.219335,0.5043333,12.49253,0.0403333
2/21/2019 11:00,2/21/2019,120037,10.682,10.93133,6.222001,0.5148667,12.82579,0.0508667
2/21/2019 11:30,2/21/2019,123037,10.84467,10.91267,6.21,0.5427333,12.9005,0.0787333
2/21/2019 12:00,2/21/2019,130037,11.006,10.884,6.194,0.5734,12.86356,0.1094
2/21/2019 12:30,2/21/2019,133037,11.18733,10.80667,6.147333,0.5689334,13.11875,0.1049334
2/21/2019 13:00,2/21/2019,140037,11.31,10.82,6.157334,0.5578667,13.08098,0.0938667
2/21/2019 13:30,2/21/2019,143037,11.51133,10.80533,6.149334,0.5667999,13.17415,0.1027999
2/21/2019 14:00,2/21/2019,150037,11.82,10.80933,6.151334,0.5896,13.17835,0.1256
2/21/2019 14:30,2/21/2019,153037,11.99067,10.82067,6.160001,0.5902666,12.92988,0.1262666
2/21/2019 15:00,2/21/2019,160037,12.192,10.78667,6.141333,0.5827333,12.77878,0.1187333
2/21/2019 15:30,2/21/2019,163037,12.20267,10.78,6.135333,0.5774001,12.78717,0.1134001
2/21/2019 16:00,2/21/2019,170037,12.34333,10.774,6.131999,0.5793333,12.71918,0.1153333
2/21/2019 16:30,2/21/2019,173037,12.42933,10.79933,6.149335,0.5873333,12.69232,0.1233333
2/21/2019 17:00,2/21/2019,180037,12.54467,10.80467,6.152667,0.5916001,12.58403,0.1276001
2/21/2019 17:30,2/21/2019,183037,12.59667,10.766,6.129334,0.5903333,12.58655,0.1263333
2/21/2019 18:00,2/21/2019,190037,12.49267,10.71333,6.096667,0.5749333,12.45979,0.1109333
2/21/2019 18:30,2/21/2019,193037,12.52867,10.62067,6.040667,0.563,12.443,0.099
2/21/2019 19:00,2/21/2019,200037,12.542,10.57733,6.013333,0.5525333,12.42034,0.0885333
2/21/2019 19:30,2/21/2019,203037,12.56533,10.534,5.989999,0.5434,12.4153,0.0794
2/21/2019 20:00,2/21/2019,210037,12.57267,10.49267,5.961999,0.5398666,12.38424,0.0758666
2/21/2019 20:30,2/21/2019,213037,12.56533,10.41733,5.914666,0.5334667,12.45559,0.0694667
2/21/2019 21:00,2/21/2019,220037,12.45067,10.46667,5.946,0.5268667,12.60837,0.0628667
2/21/2019 21:30,2/21/2019,223037,12.29667,10.52533,5.982,0.5237334,12.5983,0.0597334
2/21/2019 22:00,2/21/2019,230037,12.062,10.622,6.04,0.5243334,12.59914,0.0603334
2/21/2019 22:30,2/21/2019,233037,11.73,10.98933,6.263333,0.5271999,12.59074,0.0631999
2/21/2019 23:00,2/22/2019,235837,11.506,11.75467,6.730667,0.5334,12.58571,0.0694
2/21/2019 23:30,2/22/2019,3037,11.532,11.71867,6.709332,0.5478,12.57563,0.0838
2/22/2019 0:00,2/22/2019,10037,11.484,11.71533,6.708001,0.5650666,12.57312,0.1010666
2/22/2019 0:30,2/22/2019,13037,11.33,11.87,6.801333,0.5721334,12.56892,0.1081334
2/22/2019 1:00,2/22/2019,20037,11.29067,11.988,6.874,0.5648667,12.56304,0.1008667
2/22/2019 1:30,2/22/2019,23037,11.26867,12.03267,6.9,0.5600666,12.56052,0.0960666
2/22/2019 2:00,2/22/2019,30036,11.24267,12.21867,7.016665,0.5702667,12.55884,0.1062667
2/22/2019 2:30,2/22/2019,33036,11.20533,12.20933,7.010668,0.5885333,12.55633,0.1245333
2/22/2019 3:00,2/22/2019,40036,11.142,12.248,7.033334,0.6152667,12.54877,0.1512667
2/22/2019 3:30,2/22/2019,43036,11.104,12.30467,7.068,0.6352666,12.54793,0.1712666
2/22/2019 4:00,2/22/2019,50036,11.09066,12.31267,7.072,0.6464666,12.54541,0.1824666
2/22/2019 4:30,2/22/2019,53036,11.096,12.31267,7.072,0.6439334,12.54206,0.1799334
2/22/2019 5:00,2/22/2019,60036,11.10067,12.32067,7.076668,0.6411334,12.5387,0.1771334
2/22/2019 5:30,2/22/2019,63036,11.106,12.32933,7.082001,0.6161334,12.53366,0.1521334
2/22/2019 6:00,2/22/2019,70036,11.09333,12.328,7.080667,0.5845334,12.5303,0.1205334
2/22/2019 6:30,2/22/2019,73036,11.07133,12.33934,7.090667,0.5716667,12.28015,0.1076667
2/22/2019 7:00,2/22/2019,80036,11.06,12.35067,7.096667,0.5920666,12.25497,0.1280666
2/22/2019 7:30,2/22/2019,83036,11.05,12.386,7.118667,0.6283333,12.27344,0.1643333
2/22/2019 8:00,2/22/2019,90036,11.04,12.39667,7.124,0.6412,12.27092,0.1772
